id;site_title;original_file_name;extension;url;direction;package;content_short;year;year_basis;text_quality;proposed_name;duplicate_of;review_required;download_status;ocr_status;renamed_relative_path;direction_relative_path
162;Лист надавачам щодо збереження чинності Декларацій при реорганізації надавача медичних послуг шляхом приєднаня, виділу або поділу;CbQzTxTPmUjTPdmWaX9jPPK2qnGD7PvdD94L2lwn.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/CbQzTxTPmUjTPdmWaX9jPPK2qnGD7PvdD94L2lwn.pdf;Договори-та-контрактування;Без-пакета;збереження-чинності-Декларацій-пр;2025;publication_year;needs_ocr;Договори-та-контрактування_Без-пакета_збереження-чинності-Декларацій-пр_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Договори-та-контрактування_Без-пакета_збереження-чинності-Декларацій-пр_2025.pdf;03_За_напрямами/Договори-та-контрактування/Договори-та-контрактування_Без-пакета_збереження-чинності-Декларацій-пр_2025.pdf
163;Роз'яснення щодо звітування про верифікацію електронних медичних записів;cdfwsEQLVU0H3zzCXhuB789WxSQrvVeUuDymqewv.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/cdfwsEQLVU0H3zzCXhuB789WxSQrvVeUuDymqewv.pdf;Верифікація-даних;Допомога-при-пологах;звітування-про-верифікацію-елект;2025;publication_year;needs_ocr;Верифікація-даних_Допомога-при-пологах_звітування-про-верифікацію-елект_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Верифікація-даних_Допомога-при-пологах_звітування-про-верифікацію-елект_2025.pdf;03_За_напрямами/Верифікація-даних/Верифікація-даних_Допомога-при-пологах_звітування-про-верифікацію-елект_2025.pdf
164;Роз'яснення щодо звітування про проведені секційні дослідження;u1VYSSPgCvPGZ6Qn4VvO6gWF5v8u0VKiieJpHj6B.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/u1VYSSPgCvPGZ6Qn4VvO6gWF5v8u0VKiieJpHj6B.pdf;Секційні-дослідження;Без-пакета;звітування-про-проведені-секційні-дослі;2025;publication_year;needs_ocr;Секційні-дослідження_Без-пакета_звітування-про-проведені-секційні-дослі_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Секційні-дослідження_Без-пакета_звітування-про-проведені-секційні-дослі_2025.pdf;03_За_напрямами/Секційні-дослідження/Секційні-дослідження_Без-пакета_звітування-про-проведені-секційні-дослі_2025.pdf
165;Роз’яснення щодо принципу оплати медичних послуг за пакетами «Бронхоскопія», «Гістероскопія», «Езофагогастродуоденоскопія», «Колоноскопія», «Цистоскопія»;jffFbrvpfy2E7aEBAmKxodiZqaluNlhBSclpBwPh.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/jffFbrvpfy2E7aEBAmKxodiZqaluNlhBSclpBwPh.pdf;Амбулаторна-допомога;Амбулаторна-допомога;принципу-оплати-медичних-посл;2025;publication_year;needs_ocr;Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025.pdf
166;"Роз'яснення щодо принципу оплати медичних послуг за пакетом ""Лікування та супровід пацієнтів з гематологічними та онкогематологічними захворюваннями в стаціонарних та амбулаторних умовах""";WISjk8e0eBYItWeChnxa9UvAxp3XSA0vjzZ6pGyW.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/WISjk8e0eBYItWeChnxa9UvAxp3XSA0vjzZ6pGyW.pdf;Амбулаторна-допомога;Амбулаторна-допомога;принципу-оплати-медичних-посл;2025;publication_year;needs_ocr;Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025_02.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025_02.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025_02.pdf
167;"Роз'яснення щодо принципу оплати медичних послуг за пакетом ""Хіміотерапевтичне лікування та супровід пацієнтів з онкологічними захворюваннями у стаціонарних та амбулаторних умовах""";nszOlna1NoC4NsZsDMqeADJidqZW9SuzQQc4Dre1.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/nszOlna1NoC4NsZsDMqeADJidqZW9SuzQQc4Dre1.pdf;Амбулаторна-допомога;Амбулаторна-допомога;принципу-оплати-медичних-посл;2025;publication_year;needs_ocr;Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025_03.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025_03.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-медичних-посл_2025_03.pdf
168;"Роз'яснення щодо принципу оплати медичних послуг за пакетом ""Супровід та лікування дорослих та дітей, хворих на туберкульоз, на первинному рівні медичної допомоги""";RyX4VoU5LADNqh9a4LQhIJvAMUJTLtFIhGThrYWs.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/RyX4VoU5LADNqh9a4LQhIJvAMUJTLtFIhGThrYWs.pdf;Первинна-допомога;ПМД;принципу-оплати-медичних-послуг-за-пакетом;2025;publication_year;needs_ocr;Первинна-допомога_ПМД_принципу-оплати-медичних-послуг-за-пакетом_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Первинна-допомога_ПМД_принципу-оплати-медичних-послуг-за-пакетом_2025.pdf;03_За_напрямами/Первинна-допомога/Первинна-допомога_ПМД_принципу-оплати-медичних-послуг-за-пакетом_2025.pdf
169;"Роз'яснення щодо принципу оплати послуг за пакетом ""Медична допомога при гострому мозковому інсульті""";Czx41pmxq7AbBu5AWKT4q4Ht0YkWLPumqRmx3dNU.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/Czx41pmxq7AbBu5AWKT4q4Ht0YkWLPumqRmx3dNU.pdf;Гострі-стани;Інсульт;принципу-оплати-послуг-за-пакетом-Медична;2025;publication_year;needs_ocr;Гострі-стани_Інсульт_принципу-оплати-послуг-за-пакетом-Медична_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Гострі-стани_Інсульт_принципу-оплати-послуг-за-пакетом-Медична_2025.pdf;03_За_напрямами/Гострі-стани/Гострі-стани_Інсульт_принципу-оплати-послуг-за-пакетом-Медична_2025.pdf
170;"Роз'яснення щодо принципу оплати послуг за пакетом ""Медична допомога при гострому інфаркті міокарда""";7nTUpWVOoSh7qFllN2g9RcwpdNuKKGXI0wNSWj6Y.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/7nTUpWVOoSh7qFllN2g9RcwpdNuKKGXI0wNSWj6Y.pdf;Гострі-стани;Інфаркт;принципу-оплати-послуг-за-пакетом-Медична;2025;publication_year;needs_ocr;Гострі-стани_Інфаркт_принципу-оплати-послуг-за-пакетом-Медична_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Гострі-стани_Інфаркт_принципу-оплати-послуг-за-пакетом-Медична_2025.pdf;03_За_напрямами/Гострі-стани/Гострі-стани_Інфаркт_принципу-оплати-послуг-за-пакетом-Медична_2025.pdf
171;"Роз'яснення щодо принципу оплати послуг за пакетом ""Психіатрична допомога дорослим та дітям у стаціонарних умовах""";oHoBFO5cnzXtZNovUPiHdfyTIa2YEuDvll9fwqY2.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/oHoBFO5cnzXtZNovUPiHdfyTIa2YEuDvll9fwqY2.pdf;Психіатрична-допомога;Психіатрична-допомога;принципу-оплати-послуг-за-п;2025;publication_year;needs_ocr;Психіатрична-допомога_Психіатрична-допомога_принципу-оплати-послуг-за-п_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Психіатрична-допомога_Психіатрична-допомога_принципу-оплати-послуг-за-п_2025.pdf;03_За_напрямами/Психіатрична-допомога/Психіатрична-допомога_Психіатрична-допомога_принципу-оплати-послуг-за-п_2025.pdf
172;"Роз'яснення щодо принципу оплати послуг за пакетом ""Медична реабілітація немовлят, які народилися передчасно та/або хворими, протягом перших трьох років життя""";I0E6Urs4m1rBsybW8FebdyHdMhYzuXE69lgcJclB.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/I0E6Urs4m1rBsybW8FebdyHdMhYzuXE69lgcJclB.pdf;Амбулаторна-допомога;Амбулаторна-допомога;принципу-оплати-послуг-за-пак;2025;publication_year;needs_ocr;Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-послуг-за-пак_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-послуг-за-пак_2025.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_принципу-оплати-послуг-за-пак_2025.pdf
173;Роз'яснення щодо принципу оплати послуг в рамках пакету «Лікування пацієнтів методом гемодіалізу в амбулаторних умовах»;y6nOGBmW8lNW0CuRjPS3KUtGHdPSRGjOYVC7FYhy.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/y6nOGBmW8lNW0CuRjPS3KUtGHdPSRGjOYVC7FYhy.pdf;Діаліз;Гемодіаліз;принципу-оплати-послуг-в-рамках-пакету;2025;publication_year;text_ok;Діаліз_Гемодіаліз_принципу-оплати-послуг-в-рамках-пакету_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Діаліз_Гемодіаліз_принципу-оплати-послуг-в-рамках-пакету_2025.pdf;03_За_напрямами/Діаліз/Діаліз_Гемодіаліз_принципу-оплати-послуг-в-рамках-пакету_2025.pdf
174;"Роз'яснення щодо принципу оплати послуг за пакетом ""Лікування пацієнтів методом перитонеального діалізу в амбулаторних умовах""";65pNkM3j0uQMGaSCamV2WbZPnetC9A4RUMSkcrk7.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/65pNkM3j0uQMGaSCamV2WbZPnetC9A4RUMSkcrk7.pdf;Діаліз;Перитонеальний-діаліз;принципу-оплати-послуг-за-пакетом-Лікуванн;2025;publication_year;needs_ocr;Діаліз_Перитонеальний-діаліз_принципу-оплати-послуг-за-пакетом-Лікуванн_2025.pdf;;;завантажено;OCR виконано (кирилиця ru, перевірити українські літери);02_Перейменовані/Діаліз_Перитонеальний-діаліз_принципу-оплати-послуг-за-пакетом-Лікуванн_2025.pdf;03_За_напрямами/Діаліз/Діаліз_Перитонеальний-діаліз_принципу-оплати-послуг-за-пакетом-Лікуванн_2025.pdf
175;Роз'яснення щодо механізму створення електронних медичних записів (далі - ЕМЗ) при необхідності надання додаткових медичних послуг під час оцінюванні експертними командами повсякденного функціонування особи;6Ell1lSe2bdVerKqDuEuPPi7Q13gGBjPzhgVH3xx.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/6Ell1lSe2bdVerKqDuEuPPi7Q13gGBjPzhgVH3xx.pdf;Амбулаторна-допомога;Амбулаторна-допомога;механізму-створення-електронн;2025;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_механізму-створення-електронн_2025.pdf;63;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_механізму-створення-електронн_2025.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_механізму-створення-електронн_2025.pdf
